signal,prompt,n_words,meta_correctness,asr_text,asr_words_correct,asr_correctness,abs_error,note
2a96a8ccc1a985e41ee2e395,explain how hard it is,5,1.0,Explain how hard it is.,5,1.0,0.0,
6c9cd8492fa27c7e63e2c733,you will never see how this heart's aching,8,0.0,You'll never see how this is ending.,4,0.5,0.5,
a0408a17e5643111d56580ce,i want to be the ? rock boy,8,0.5,"One, two, three, four, five!",0,0.0,0.5,
3d467f8d507f1b20a06d8310,i am going to go to the bar,8,0.625,I'm gonna go real fast!,1,0.125,0.5,
3c524d6bf499a4707ef8a46c,one more thing to say before i leave this stage,10,1.0,"I'm a morphing, just say, before I leave this place.",5,0.5,0.5,
3a779da5bef788e7eca0ddd5,and they run screaming children hide in trees,8,0.25,and back up okay I made it ok some bells okay keep stops,1,0.125,0.125,
aad3446372658cb6c656621b,magic magic can you fly,5,1.0,"Magic, magic, can you fly?",5,1.0,0.0,
b1f84185f41ed80bd7a3d99d,statues would be erected for me,6,1.0,Statues would be erected for me.,6,1.0,0.0,
a8e502f4afc97236c874e97a,better luck next time better luck next time,8,0.5,Better the next time. Better the next time.,6,0.75,0.25,
cb4386a6fd3c5709d9d10227,a woman to see you through,6,0.0,їх,0,0.0,0.0,
9aa1fabfc6c25c78dbb06f77,nature hunker down mankind trying on the crown progress,9,0.0,"Danger from yourself, mankind, right on the ground, progress!",4,0.4444444444444444,0.4444444444444444,
2a075f5f31fb2d71dffca382,i will remove you from love,6,0.5,I will move you from now,4,0.6666666666666666,0.16666666666666663,
67b2248048bff24ad346987f,i said it was just like a hot leather glove,10,0.4,"My sir, please downstairs,Product! I'm headed! To ζ 꽃 Explosive sulphur",0,0.0,0.4,
30bc84b9bb35a8cb2483c65c,the only way to stay awake,6,0.5,The only way to stay away,5,0.8333333333333334,0.33333333333333337,
2d685da739e9609582674320,walking down walking down your road,6,0.8333333333,"Walking down, walking down your own",5,0.8333333333333334,3.33333360913457e-11,
ff4a6674b7b0329034538cb5,what do we have to do for you,8,1.0,What do we have to do for you?,8,1.0,0.0,
a41b513df36f73d2670da25d,create this distance together in nature,6,0.0,lineup,0,0.0,0.0,
b430340149648ac0d4137c9d,why is it i spend the day,7,0.7142857143,Why is it I spend the day?,7,1.0,0.2857142857,
7af0a8e72bb7f3a5c8788cce,beautiful and young successful and so strong,7,0.2857142857,"Beautiful action, successful action strong.",3,0.42857142857142855,0.14285714287142853,
3008bd939b5fa0860fbff3aa,have a baby have my baby,6,0.0,"I'm a baby, I'm a baby",3,0.5,0.5,
673070d341d958f97075cfac,i got a rocking in my head,7,0.5714285714,I gotta rock it in my head.,4,0.5714285714285714,2.857136749412348e-11,
179e054e2a628d99b93cad4b,glad to fight and proud to fall,7,0.1428571429,Let's fight and protest all over.,2,0.2857142857142857,0.1428571428142857,
cb4b90884969de938dd48079,last time when empathy was,5,0.0,》,0,0.0,0.0,
c92158cb3e561a2efd2d6136,my god it is tragic when the bassline drops,9,0.4444444444,My god it's tragic with a baseline prompt,3,0.3333333333333333,0.11111111106666671,
29c35afe0c8407a155b76913,extending the perfect chivalry small talk grace with courtesy,9,0.4444444444,"Extending the perfect chivalry Small tall, raised with a paddy ceiling",6,0.6666666666666666,0.2222222222666666,
0e5bf5d2cb79d62c85bb77b4,i would like to spend some time,7,0.1428571429,And I would ask his face to turn...,3,0.42857142857142855,0.28571428567142854,
7be5d90de3c8007d024f3ae8,three little babies on your knee,6,0.3333333333,Three They Soaked job,1,0.16666666666666666,0.16666666663333332,
0f5d5f794e587440b3b467b0,throw up a little bit in your mouth,8,0.0,This is for you.,0,0.0,0.0,
93873eaa908609ebe70b8408,you can't say that i lied,6,0.0,You can't break it that I love you,4,0.6666666666666666,0.6666666666666666,
031e21068fb0f55fbf889b44,do you know where your life is going,8,0.125,So you know what I want is the way,3,0.375,0.25,
6d5909118e8c2aafde48f532,what is left of your great alzheimer,7,0.0,their,0,0.0,0.0,
b2b01d05faa490c550404618,that is the place to be,6,0.0,There's a place to be,3,0.5,0.5,
06166d7aaceb88f2e7ddd924,but what is going on now,6,0.8333333333,What's going on now?,3,0.5,0.33333333330000003,
3920ec9898498521e4c86217,and throw sticks until you are old,7,0.7142857143,And those sticks into your own,2,0.2857142857142857,0.4285714285857143,
60bc37bc0e06e78c44bfcfce,manny needs somewhere to go hiding,6,0.1666666667,And it is a world to go hiding,3,0.5,0.33333333330000003,
4c7b1380e655311cacfc38eb,in and out the gear will go,7,0.1428571429,"And now, can we go?",2,0.2857142857142857,0.1428571428142857,
cbaea04909813b2246174b97,the whole new now of witches scent,7,0.1428571429,I hope you as my world will let your head sense,0,0.0,0.1428571429,
c96c23c7220edae8e3f28a13,the stories at an end,5,0.4,The stories that it did.,2,0.4,0.0,
af1110b9c45676c9b15558de,went to bid her bone goodbye,6,0.0,...who went to be the song of a bloo sap!...,2,0.3333333333333333,0.3333333333333333,
95d155304a0bf0dbb81d6f5a,everyday from eleven to six,5,0.2,"On a banana, of Australia prom in Australia.",0,0.0,0.2,
cad505d206552efcd25780b1,walking on the bright side,5,0.0,Man.,0,0.0,0.0,
436e76913d6ea2cc291d18b8,car jacked they have a gun what do i do,10,0.4,Project AAbows.,0,0.0,0.4,
ba1d568428f41ce5a6934c69,watch this space are you ever going to notice,9,0.8888888889,Watch this face You ever gonna notice,5,0.5555555555555556,0.33333333334444437,
79cba1e43a1b4d1864710d69,oh i know you got to six feet tall,9,0.0,I would say finally it was are been folks and before they got them in says,2,0.2222222222222222,0.2222222222222222,
88929be346ee83dbb4015ef8,but the style she was pushing would never be chic,10,0.2,I can't stop suing the poison you'll gather to see,1,0.1,0.1,
04d517a661d09bbec301164b,i give her to king kong,6,0.0,Maar-,0,0.0,0.0,
ef6d69a9f1079616c28b472e,knock some sense into yourself,5,0.0,Notwho Mo應 m,0,0.0,0.0,
5d0199ddabd224c929e8bbd9,i see people with a fear,6,0.6666666667,I see people with a fear.,6,1.0,0.33333333330000003,
037bf9152741989bb1ad39d9,i have go to dance all night yeah,8,0.75,"And I got it just all night, yeah!",4,0.5,0.25,
962bbf1d56ddeb7051c83775,i guess i should find a way,7,0.5714285714,I get so excited by the way,2,0.2857142857142857,0.28571428568571433,
d45297af94447592d3402268,as you used to be,5,0.4,As you Friend,2,0.4,0.0,
4ce651134ad300bfe5b0567b,every day is full of grey and black,8,0.125,Bass,0,0.0,0.125,
06d5e960b2d4893901b79353,is only abundance there is not life,7,0.0,There's only a burn down There is no light,3,0.42857142857142855,0.42857142857142855,
49eebf4da7f84197907af630,then you you flew away from me,7,0.0,,0,0.0,0.0,
d99eba210526446c1fcb678c,it slides it sinks beneath horizons like a star sat on,11,0.5454545455,It's like a star set on,4,0.36363636363636365,0.1818181818636364,
ab8347e3102e5e56fc7079fb,i will pick up a pen and write to you,10,0.6,I'll pick up a pen and write it to you,8,0.8,0.20000000000000007,
120159df7ad4622ca8cf1db3,so much time well they spent together,7,0.0,...,0,0.0,0.0,
0099949a65cf7e562ae32d4e,i can drive around blessing everybody,6,0.8333333333,I can't run around blessing every funny.,3,0.5,0.33333333330000003,
ae905c094471f681ce8a95a7,are the same thing look at me,7,0.4285714286,"Are the same thing, look at me",7,1.0,0.5714285714,
5033fca94dc3c1b1d182552d,and i will be ok,5,0.8,And I will be okay,4,0.8,0.0,
cbe517f123479d879611492d,i will get through to you,6,0.1666666667,I'm gonna do it to you,2,0.3333333333333333,0.16666666663333332,
17e4722232e88a3f75253bb1,take over everything you had,5,0.0,,0,0.0,0.0,
58a9fef02f56d4e1323238b1,i have made a list i have counted each in steps,11,0.0,For years I entered each background,2,0.18181818181818182,0.18181818181818182,
d7f16f06e7ba0006bb4e9baa,and i now know that she was right,8,0.0,It's not never that she won't cry,2,0.25,0.25,
bb39ad8bf4448ac44e1b8f0c,i do not know what broke,6,0.0,and,0,0.0,0.0,
bfb4d43007e418f162596e69,hike through the grasslands i can sing with hired hands,10,0.4,I throw the grass lands I can sing with higher hands,6,0.6,0.19999999999999996,
9895344e5ed19c795f655a17,it is not like before not anymore,7,0.2857142857,"Now break the floor, not anymore",2,0.2857142857142857,1.428568374706174e-11,
776f370b35d320c25dc98890,on false revelries of me,5,0.0,Sings about the,0,0.0,0.0,
551b405d39c75b7d763cf56e,underneath the grey sky machinery screeches with rust,8,0.0,"Bumps lead and drive, push C Power 83, وianslide",0,0.0,0.0,
e7a301da91a06af1eb1b627b,from a sport sport reject,5,0.0,liśmy,0,0.0,0.0,
007bf54b95722af9d104ffeb,they will all be singing along,6,0.1666666667,Let me stay gone!,0,0.0,0.1666666667,
dc2ea9e24e56bcafe32b8973,love could kick you out on the streets,8,0.0,I love you too. I love you too.,2,0.25,0.25,
5e999bb31250e0c0a0516290,because all along he tried to start a war,9,0.6666666667,Cause all along he tried to start the war,7,0.7777777777777778,0.11111111107777782,
13c554e17a47450401678593,i fall asleep and those dreams,6,0.1666666667,Back to phones when junior dreamsrations,0,0.0,0.1666666667,
55d974db5529e67f99e03ffb,waiting underneath the beechwood tree,5,0.0,Waiting underneath the beach was me.,3,0.6,0.6,
baa80519c36eb54f4cfc7d29,he paid two hundred euros,5,0.4,She gave you unmissfisher,0,0.0,0.4,
2f902626384724c23e22cfcf,i wish you could sing sing a melody,8,0.875,"I wish not to keep saying how. Sing it up now, love you.",4,0.5,0.375,
0450ea75adbe34a1c6a29a61,and it feels like i am burning,7,0.0,,0,0.0,0.0,
8e9cf1f04010259c333afb31,what your swag be tasting like flava,7,0.0,not for just glad we gave them my baş indicates all,0,0.0,0.0,
0a0488359688ad396b8def46,i do not remember anything from when i was in school,11,0.2727272727,so,0,0.0,0.2727272727,
531fc66df4392bb5b7a0709e,underneath the grey sky machinery screeches with rust,8,0.0,,0,0.0,0.0,
6d1238b3cdb6d318868f5ce3,statues would be erected for me,6,1.0,Statues would be directed for me.,5,0.8333333333333334,0.16666666666666663,
e6edc68f058acad96a35643f,but the style she was pushing would never be chic,10,0.4,they stopped seeing them closing in the interfacy,1,0.1,0.30000000000000004,
35583a0ae5a5e61cc222f5cb,and it feels like i am burning,7,0.0,//- //- //- //- //- //- //- //-,0,0.0,0.0,
d6d02b5ee2e2840f3d402cc5,i am going to go to the bar,8,0.0,I'm gonna get in the car.,1,0.125,0.125,
681eddacdab0ae8a94cced3d,i have made a list i have counted each in steps,11,0.0909090909,BREAD,0,0.0,0.0909090909,
c825a0d377a796fd088aea4f,i got a rocking in my head,7,0.5714285714,I gotta rock it in my head.,4,0.5714285714285714,2.857136749412348e-11,
ff7400e5d474f492e4280b4d,the whole new now of witches scent,7,0.0,Now hold me in your arms and let your head bend,1,0.14285714285714285,0.14285714285714285,
4fbdfb52cacef817c24fa0a0,the stories at an end,5,0.0,,0,0.0,0.0,
292e98ed5f2141a7ac8cdaba,i can drive around blessing everybody,6,0.6666666667,I can't drive around blessing every sunny.,4,0.6666666666666666,3.33333360913457e-11,
5e8aad96d990151f685c4158,i have go to dance all night yeah,8,0.375,"And I got a dip so nice, yeah!",2,0.25,0.125,
a90045c1f119f114a595f192,they will all be singing along,6,0.3333333333,,0,0.0,0.3333333333,
801119cdd34786cd0add412e,throw up a little bit in your mouth,8,0.875,"Girl, a little bit in your mask.",5,0.625,0.25,
105ded1c3d49604008737088,as you used to be,5,0.0,Wow.,0,0.0,0.0,
0f9bf9ec1af5ad94935791d8,i want to be the ? rock boy,8,0.0,"One, two, three, four, five.",0,0.0,0.0,
4aaa2b8e3519a8d569a0b1df,went to bid her bone goodbye,6,0.3333333333,The Orange babies are going to find its child love,1,0.16666666666666666,0.16666666663333332,
f3d263990e874de08729c20d,extending the perfect chivalry small talk grace with courtesy,9,0.3333333333,"It's standing the perfect chibble reading Small talk, great with the cutting",5,0.5555555555555556,0.2222222222555556,
28bcc99d8cc0fdf63efdb4cf,and they run screaming children hide in trees,8,0.125,"this, this door speaks I've bank inform",0,0.0,0.125,
dc40ac26de4400a31bcaaa5a,because all along he tried to start a war,9,0.2222222222,Good all along you trying to find someone,3,0.3333333333333333,0.1111111111333333,
2607b586c247f6c34eb39cbe,in and out the gear will go,7,0.1428571429,Lin Nä on,0,0.0,0.1428571429,
9f03ccee6dfbee2bef8737bb,have a baby have my baby,6,0.0,"I'm a baby, I'm a baby",3,0.5,0.5,
33a131a4b1ce2a31e36747ce,take over everything you had,5,0.0,even when you're with them...,0,0.0,0.0,
7cee597459d53e13e8eeaf4a,my god it is tragic when the bassline drops,9,0.1111111111,My God is tragic with a baseline crime.,4,0.4444444444444444,0.3333333333444444,
13b3bd5752a0a969d51b74a1,he paid two hundred euros,5,0.4,We paid 200 euros,2,0.4,0.0,
d024de27d14df20bd0b8703c,is only abundance there is not life,7,0.1428571429,I don't need a body. I don't need a body. I don't need a body.,0,0.0,0.1428571429,
d931dadf49cfd02b2ddd6f5e,from a sport sport reject,5,0.0,consequafund,0,0.0,0.0,
7586daeff01b8e382fbf65f7,i will get through to you,6,0.0,You,1,0.16666666666666666,0.16666666666666666,
2e9f6f34a39d88e8a39b5322,watch this space are you ever going to notice,9,0.8888888889,Watch this thing You were gonna know,3,0.3333333333333333,0.5555555555666667,
62db752ccd29e7f317e30323,do you know where your life is going,8,0.875,So you know what I want is the way,3,0.375,0.5,
a0f13c29e4cc425dbcc1fd3a,walking on the bright side,5,0.4,But not a不管 but if it is put away,0,0.0,0.4,
57952f457169cff26d27d308,it is not like before not anymore,7,0.5714285714,"It's not like before, not anymore.",5,0.7142857142857143,0.14285714288571427,
07bd5da122b3087cf477c8d0,everyday from eleven to six,5,0.8,I will die from all I'm to succeed.,2,0.4,0.4,
b9d58b9575f158d059d42beb,i see people with a fear,6,0.0,Fuck.,0,0.0,0.0,
f9143559bd7c4be28cd1a3bb,slowly i retrace goes for short term,7,0.0,lara,0,0.0,0.0,
4134f5baf7ce0fe31db1d507,beautiful and young successful and so strong,7,0.1428571429,"Beautiful action, beautiful action, awesome.",1,0.14285714285714285,4.285716226348768e-11,
c936e84fa503dbc93937725f,knock some sense into yourself,5,0.0,"Obviously, be careful, I'm covering myself.",0,0.0,0.0,
ea551f1fbb00d8989cfc8a0d,i will remove you from love,6,0.5,I'll remove you from now.,3,0.5,0.0,
c6b15885a90d43028f9b3de1,that is the place to be,6,0.0,"No, it's a place in me.",1,0.16666666666666666,0.16666666666666666,
c44fca8d34743590295f1607,i fall asleep and those dreams,6,0.0,"Tie- Phone, will sleep in the dream",0,0.0,0.0,
a3f586d46f28ebf716a2330d,i give her to king kong,6,0.1666666667,I'll give that to K-Kan.,2,0.3333333333333333,0.16666666663333332,
cf92171ebd3def5bc7a33459,you will never see how this heart's aching,8,0.625,You'll never see how this heart's hanging,5,0.625,0.0,
2d67029d013cd2b66f4e4864,three little babies on your knee,6,0.0,,0,0.0,0.0,
2b7bcda759f4b2231cfacdcb,glad to fight and proud to fall,7,0.1428571429,Let's fight each other,1,0.14285714285714285,4.285716226348768e-11,
8e938ca822f64cc2b7468bed,i guess i should find a way,7,0.5714285714,I guess I should find a way,7,1.0,0.42857142859999997,
73aafb090b53448528c3a8e7,what your swag be tasting like flava,7,0.4285714286,But just glad me take them out.,0,0.0,0.4285714286,
46af4c40b589119fe56cb15d,are the same thing look at me,7,0.4285714286,"Are the same thing, look at me",7,1.0,0.5714285714,
a62e903c15f70d16130b6284,waiting underneath the beechwood tree,5,0.0,music music,0,0.0,0.0,
e4fcb71cd51ef4ef02045445,i do not remember anything from when i was in school,11,0.6363636364,The Sarge,0,0.0,0.6363636364,
9cb0352b959fc0ed2aa209cd,and i now know that she was right,8,0.125,"Oh, no, no, that's too old-time.",0,0.0,0.125,
56dad24af955cf64ab149927,better luck next time better luck next time,8,0.125,"Let it look like slime, let it look like slime.",0,0.0,0.125,
c16d29d2fffadf73789edf94,last time when empathy was,5,0.2,The star with an empty was,1,0.2,0.0,
7e52bbbbecf99899ecc56d9b,what is left of your great alzheimer,7,0.1428571429,What's left of our country?,2,0.2857142857142857,0.1428571428142857,
953198cf86bfc5aedcb2b183,oh i know you got to six feet tall,9,0.3333333333,Ohhh I know in love will situation AIDS kap Robert che visto mut Castro,2,0.2222222222222222,0.11111111107777777,
01e7e765a945d7ad0d747237,i would like to spend some time,7,0.4285714286,on this another,0,0.0,0.4285714286,
3c28332a8e6ee976cdeec25e,manny needs somewhere to go hiding,6,0.0,Let me turn all the way. You should stop.,0,0.0,0.0,
7178afcf285c42131acec3ba,and throw sticks until you are old,7,0.0,and those Thanks in to y'all,1,0.14285714285714285,0.14285714285714285,
42226bff9c5c4d1e0d4bf3bb,i said it was just like a hot leather glove,10,0.1,I can't believe this is going to be a problem. I'm not feeling the problem.,2,0.2,0.1,
581898855da23f80bc5a7cb1,it slides it sinks beneath horizons like a star sat on,11,0.4545454545,"It's lighting, it's insane It's pretty good Right, it's like a star set on",4,0.36363636363636365,0.09090909086363635,
9d6b9bf85223ef73cfa24c1f,nature hunker down mankind trying on the crown progress,9,0.3333333333,the,1,0.1111111111111111,0.22222222218888887,
713e5f40f0dc5eddda4b3769,one more thing to say before i leave this stage,10,0.7,"I'm a morphing, you say, before I leave it.",4,0.4,0.29999999999999993,
f6ee54f020e41a11f3943abf,and i will be ok,5,0.0,And now we'll be okay.,2,0.4,0.4,
473969e0c195d06fe146776f,every day is full of grey and black,8,0.125,Feeling nh自己 .. My heartwritten but yeah horrifying,0,0.0,0.125,
066e884de7692adf390ce550,so much time well they spent together,7,0.1428571429,All这样s are all only 10 million.,0,0.0,0.1428571429,
cf52b31495fd89a668669db8,i do not know what broke,6,0.8333333333,I don't know where broke,3,0.5,0.33333333330000003,
ccd814b092c035ad4d45eabe,why is it i spend the day,7,0.0,I,1,0.14285714285714285,0.14285714285714285,
09dbd05a59eea3ce6d4b9abc,magic magic can you fly,5,1.0,"Magic, magic, can you fly?",5,1.0,0.0,
7b019e918bfe6c95d049773f,car jacked they have a gun what do i do,10,0.4,Must protect your rest okei,0,0.0,0.4,
60e20e5092ff99f0ab676bc4,hike through the grasslands i can sing with hired hands,10,0.0,I wrote aел full feel feel feel feel,1,0.1,0.1,
4607ef7f92080bd8f0050434,on false revelries of me,5,0.4,I thought this revolution means...,0,0.0,0.4,
cb26506217a57026ef23713a,a woman to see you through,6,0.3333333333,wanna do it now?,0,0.0,0.3333333333,
c6cb319094693f75bce7ccba,you can't say that i lied,6,0.6666666667,You can say that I love you.,4,0.6666666666666666,3.33333360913457e-11,
afe9c87c89247bebf22909a4,explain how hard it is,5,1.0,Explain how hard it is.,5,1.0,0.0,
a058cfc98729750f708c012b,create this distance together in nature,6,0.1666666667,Here,0,0.0,0.1666666667,
37ac3943f2a0d85fc9d06962,i will pick up a pen and write to you,10,0.0,I'll pick up a pen and write to you.,8,0.8,0.8,
aacb6420264bc111c633f1da,love could kick you out on the streets,8,0.75,"I like to kill you, I like to treat you",1,0.125,0.625,
d9b7be9ecda56b8d5c621aac,the only way to stay awake,6,0.3333333333,The only way Be it ever,3,0.5,0.16666666670000002,
72bb3724bd33514878aa74c6,but what is going on now,6,0.5,What going on now?,4,0.6666666666666666,0.16666666666666663,
e7c9e1402aa802e0286447f0,i wish you could sing sing a melody,8,0.125,Hitました so great,0,0.0,0.125,
0d2248fe51efc2122de31ebe,what do we have to do for you,8,1.0,What do we have to do for you?,8,1.0,0.0,
22945d520150ab0d2029d1a2,walking down walking down your road,6,1.0,"Walkin' down, walkin' down your own",3,0.5,0.5,
fc26fe841e96fd946afed8f9,then you you flew away from me,7,0.5714285714,Thank you. Your well-made dreams!,1,0.14285714285714285,0.4285714285428572,
6385f9112d33578d1f79773d,i want it to end right now,7,0.4285714286,That's not an option thought i could jump into but at least that was a test I have been able to get into it and it is not quite working right now haha,5,0.7142857142857143,0.2857142856857143,
559dbfbd001754719ea23575,when they are all this mess,6,0.5,When they all is messed,3,0.5,0.0,
4ba988f20ec6253079914554,no moron you are nothing at all,7,0.0,Heですか?,0,0.0,0.0,
e182f9710d06ee413bd0693e,praise the lord and give thanks america,7,0.7142857143,"Praise the Lord, to give gladdening to Mary God.",4,0.5714285714285714,0.1428571428714286,
84a5f3716d0a68ad1f1baf2c,there is one who marks my duty,7,1.0,There is one who mocks my duty,6,0.8571428571428571,0.1428571428571429,
590f24ef12ba3463418aa05b,this song's sung for the boy and the broken sound,10,0.3,He's song sung for boy to broken down,4,0.4,0.10000000000000003,
fa9f47adcb02dad216e5b163,i followed her and her friends,6,1.0,"I follow her, no friends.",3,0.5,0.5,
72a1eb97f458a1416c34c63e,i will never know just why or how,8,0.0,"I'll never know, just why the world will have...",5,0.625,0.625,
657d59d0ee549ad62cf995f5,you think you know everything about the john locke,9,0.5555555556,You think you know everything about the John Locke?,9,1.0,0.44444444439999997,
433796c298eeed9e207a3242,closing the eyes sleeping time,5,0.0,She is my equivalent tonight,0,0.0,0.0,
30d3eb117aafd0eb198c86a0,i have never been groomed for higher office,8,0.875,I've never been groomed for higher offers.,5,0.625,0.25,
c2f41af45538272acc7a6dfa,it is beyond your daily threshold and comprehension,8,0.125,Sorry,0,0.0,0.125,
9d062876141324d82c2f0bab,if you want something different go and get the same,10,0.8,"You want something different, but probably get the same",7,0.7,0.10000000000000009,
df378ad1f10b2fe774b35271,so i am living for right here and now,9,0.7777777778,So I'm living for our year and now.,5,0.5555555555555556,0.22222222224444443,
84e24312a59ae657ddc7eae9,and then i kiss your lips,6,0.1666666667,It's not too late.,0,0.0,0.1666666667,
66bade4ebbe86f7391f62b28,the watchman calls and you learn how to die,9,0.5555555556,Watch man calls and learn and die,4,0.4444444444444444,0.11111111115555561,
bc5b497d781459632cda6bd7,heap revenge on revenge three oh nine three,8,0.0,"It's been a while,",0,0.0,0.0,
cef63db85c393fc4795548df,i have been chased by creatures and demons,8,0.75,Fighters! We all give in,0,0.0,0.75,
c567aec8fb3fa491b53a66fa,well he told me he was looking for a job,10,0.9,"Hey, too many just looking for a job",4,0.4,0.5,
4ae72f6511a5c4b8fb7abe82,the way that you live,5,0.0,,0,0.0,0.0,
a7b5ed1041f6e1f581dbfbde,and emilia burrows is crying,5,0.4,And Amelia Barrows is crying.,3,0.6,0.19999999999999996,
f765b79f31dc20e71fdab96c,a flood of birds that fills the empty sky,9,0.3333333333,"Fertibirds, the fields, the empty sky.",3,0.3333333333333333,3.33333360913457e-11,
0407ab0292cecc378891f52a,he do not go a damn bit faster,8,0.375,He don't go back and look faster.,3,0.375,0.0,
1af593f3a5f821c534c47c86,here come the blackbirds perched on a wire,8,0.0,[(Music plays)],0,0.0,0.0,
a679f0438439185f39df65fc,the universe is made of,5,0.0,What do you mean you're both as made of?,2,0.4,0.4,
ffcdf98cea979ef7e57e63b6,wake up and end the day thinking of you,9,1.0,Wake up and in the day thinking of you,8,0.8888888888888888,0.11111111111111116,
8a487b6d10a68099189710b0,and speak whatever you speak to them,7,0.0,well no,0,0.0,0.0,
164b6f728ba058045eab670c,i cant stand these overtones,5,0.6,I can't believe it's so important.,1,0.2,0.39999999999999997,
4135dca7cd4e62f6edc8a791,but it sure is not happiness,6,0.8333333333,But it sure isn't happiness.,4,0.6666666666666666,0.1666666666333334,
3bb04b49d6ff89dd13e29517,watch a fall watch a land,6,0.0,bye,0,0.0,0.0,
de2a1ec2c52252fb4615d0c9,last night just like the rhythm,6,0.0,Asった Just like The Minute,3,0.5,0.5,
b031beef73187de58b3d54d8,looking in your eyes shook me,6,0.5,Good Cicada,0,0.0,0.5,
76c7ce95803c734c72bb87da,your smell on my hair,5,0.0,,0,0.0,0.0,
f98487ec21d531642dcea6c4,it is trash day i am putting you out of my mind,12,0.4166666667,"It's trash, they put you out of my mind.",6,0.5,0.08333333329999998,
7663890594cc588f58bb1963,no one is scared so just,6,0.1666666667,it just closed,1,0.16666666666666666,3.33333360913457e-11,
ffb22314b643769335234700,i go to have i go to have it,9,0.2222222222,I gotta help! I gotta help!,2,0.2222222222222222,2.2222196305321518e-11,
eeeb3a5fa46c16787169107c,had the fever and had it bad,7,0.7142857143,עלagya,0,0.0,0.7142857143,
cc70e76e721277e9b52cb12f,never trust the devil when the devil is calling,9,0.0,"...force is heavy, and the titrous clouds prowl.",2,0.2222222222222222,0.2222222222222222,
811bd13d5ac90eedf4db020e,sacrifice time to die terrified coma white,7,0.0,I'm not going to die. I'm not going to die. I'm not going to die.,2,0.2857142857142857,0.2857142857142857,
b23eecf26f4418e61b739f7e,i will cut your chains and it'll set you free,10,0.4,"I'll touch the table, touch the roof",0,0.0,0.4,
c801b5b63e4b9afe363d6be9,the way you make me feel,6,1.0,The way you make it feel,5,0.8333333333333334,0.16666666666666663,
8d163e7f5ab8a0c88355b91f,cause i just want sex drugs rock and roll,9,0.0,"This is alright, I just came to the team and moved class, pug There's just all sorts of stink in this club Here's Patrick here's Patrick here's Woah this is not where he looks at his unemploy this is where he used to go and dance You should never change Oh, we knew you could quit and Mayo didn't manage to give up I felt like I only spent a foal yeah you would take Organiser to to page Omar would make some money not to go from there Omaha never leftover Come online Gee guy",3,0.3333333333333333,0.3333333333333333,
3c46edf4cccf09e4165dfc1c,i know all about the lying,6,0.0,I know I'm lying,3,0.5,0.5,
ef696f89d976643d94fe50be,all of the weeks i spent,6,1.0,All of the weeks I've spent,5,0.8333333333333334,0.16666666666666663,
104a89297f9d1b4697bfa21a,drinking red wine and also in pain,7,0.0,all you can do why Langtime would have come away.,0,0.0,0.0,
897f7c0a8e742b73762a71be,when you think that all is lost,7,1.0,When you think that all these laws,5,0.7142857142857143,0.2857142857142857,
75568c3312d157d6f4da51eb,i wish i can go and press rewind,8,0.875,I wish I could go impress Rowan,4,0.5,0.375,
dd97c71e9f2ae8b147ad57d3,i will be the one to walk back in,9,0.0,,0,0.0,0.0,
3367340456e44d5a62d5fb67,where the sun songs shine warm,6,0.0,in your,0,0.0,0.0,
29d485a33e320793851f10f0,for the sky is still open,6,0.0,I,0,0.0,0.0,
bc7be86053685e2c7b410277,stay down here where you belong,6,0.0,Angel Dann Bard,0,0.0,0.0,
404c0cd61a3d053753b8f939,oh you run with the crowd that is where you will hide,12,0.1666666667,"Oh, it singing Eye恰 Eye恰 Eye恰 Eye恰 Eye恰 Eye恰 Eye恰 Eye恰 Eye恰 Eye恰 Eye恰 Eye恰 Eye恰 Eye恰 Eye恰 Eye恰 Eye恰 Eye恰",1,0.08333333333333333,0.08333333336666666,
9678da8bbfdc163306ee39f6,i like her hale ze,5,0.6,I was for...?,1,0.2,0.39999999999999997,
62f84e30fecf678adf6382b8,that never ending well from which,6,0.5,That never ending well from away,5,0.8333333333333334,0.33333333333333337,
fd4579a2f21aaba66c0c37d1,every single time that i walked on home,8,0.0,Alright.,0,0.0,0.0,
b66c13c21f186c8b07893f8b,wait for a wheel will he rollo,7,0.0,"(*rocks the B привет keyboard. This button seems to be not good. But this is not my keycard.""",0,0.0,0.0,
5f9ba62e8d330c8186fc0f2b,i go to keep my mind open,7,0.7142857143,I gotta keep my mind open.,5,0.7142857142857143,1.428568374706174e-11,
f05af7c1fc62719af6957ee0,of records and flames records and flames,7,0.0,A breakfast sampling,0,0.0,0.0,
be0eed1451feed64c4f8a3d6,i am a rock and roll boy,7,0.0,I,1,0.14285714285714285,0.14285714285714285,
db2f0c77a959dd3b00c1259d,my parents used to say no,6,0.5,My parents didn't think no.,3,0.5,0.0,
635eabe9d66126b14dc890e0,that is why they call me baby,7,0.7142857143,That's why they call me baby,5,0.7142857142857143,1.428568374706174e-11,
e09f0f24243c8afd2d67f11e,the rivers choke the jungles burn,6,0.3333333333,Do you know where you're going? the,1,0.16666666666666666,0.16666666663333332,
af80c90a625a407caa51726e,phobia of free will shall be destroyed,7,0.0,,0,0.0,0.0,
4b776587c0a0ef1bc5dade93,see this arrow comes with delay,6,0.3333333333,由,0,0.0,0.3333333333,
